iteracao;valor_fo
1497;5616620.400082
1498;5616617.960497
1499;5616617.809365
1500;5616617.761041
1501;5616617.672646
1502;5616617.663926
1503;5616617.558040
1504;5616617.520276
1505;5616617.421948
1506;5616616.852949
1507;5616616.852949
1508;5616616.852949
1509;5616616.785344
1510;5616616.785344
1511;5616616.778341
1512;5616616.710877
1513;5616616.536364
1514;5616616.355488
1515;5616616.287884
1516;5616605.495624
1517;5616605.487781
1518;5616605.459669
1519;5616605.425101
1520;5616605.425101
1521;5616605.242949
1522;5616604.844860
1523;5616602.856876
1524;5616600.868893
1525;5616598.346736
1526;5616598.346736
1527;5616598.346736
1528;5616594.357666
1529;5616594.038430
1530;5616594.038430
1531;5580286.964533
1532;5555737.195004
1533;5555737.195004
1534;5555737.195004
1535;5555734.733606
1536;5555734.053260
1537;5555733.661297
1538;5555733.661297
1539;5555733.661297
1540;5555733.661297
1541;5555733.661297
1542;5555733.661297
1543;5555733.661297
1544;5555721.834186
1545;5555721.834186
1546;5555721.834186
1547;5555721.799143
1548;5555721.799143
1549;5555721.799143
1550;5555721.799143
1551;5555721.799143
1552;5555721.776151
1553;5555721.776151
1554;5555721.093313
1555;5514184.888321
1556;5514184.862129
1557;5514184.781099
1558;5514184.781099
1559;5514184.781099
1560;5511717.926509
1561;5511717.869800
1562;5511717.785521
1563;5511717.649651
1564;5505791.244725
1565;5505790.816443
1566;5505790.460593
1567;5505789.998024
1568;5505789.998024
1569;5505788.534793
1570;5505787.249137
1571;5505787.212635
1572;5505785.941433
1573;5505785.904281
1574;5505784.334087
1575;5505784.197581
1576;5505784.197581
1577;5505784.139422
1578;5505784.107225
1579;5505783.987815
1580;5461179.859186
1581;5461179.464137
1582;5461179.276501
1583;5461179.276501
1584;5461179.276501
1585;5461179.072167
1586;5461174.704623
1587;5461174.704623
1588;5461174.704623
1589;5461174.704623
1590;5461174.704623
1591;5454733.609061
1592;5454733.461383
1593;5454733.302935
1594;5454722.398021
1595;5454722.398021
1596;5454722.370643
1597;5454722.370643
1598;5454722.370643
1599;5454722.370643
1600;5454722.370643
1601;5454722.370643
1602;5454722.370643
1603;5454717.350528
1604;5454717.347458
1605;5454717.347458
1606;5454717.347458
1607;5454717.347458
1608;5454717.347458
1609;5454717.347458
1610;5454716.747616
1611;5454716.590075
1612;5454716.590075
1613;5430297.982612
1614;5428763.775578
1615;5428763.775578
1616;5428762.698503
1617;5428762.698503
1618;5428762.590575
1619;5428762.590575
1620;5428762.590575
1621;5428762.590575
1622;5428762.349679
1623;5428762.349679
1624;5428762.242322
1625;5428762.242322
1626;5428762.242322
1627;5428762.168481
1628;5428761.432539
1629;5428761.052299
1630;5428760.870934
1631;5428760.870934
1632;5428760.870934
1633;5428760.870934
1634;5428760.586551
1635;5428760.586551
1636;5428760.586551
1637;5428760.359360
1638;5428760.123570
1639;5428759.764711
1640;5428759.528921
1641;5428759.528921
1642;5428759.528921
1643;5428759.528921
1644;5428759.528921
1645;5428759.238490
1646;5402484.178655
1647;5402483.846541
1648;5402483.846541
1649;5402483.846541
1650;5402483.846541
1651;5402483.846541
1652;5402482.075957
1653;5402480.331084
1654;5402480.307364
1655;5402480.054708
1656;5402480.054708
1657;5402480.054708
1658;5362507.552167
1659;5362505.784452
1660;5362505.659852
1661;5362505.428401
1662;5362505.231397
1663;5362505.150937
1664;5362505.150937
1665;5362505.150937
1666;5362505.144418
1667;5362505.069606
1668;5362505.069606
1669;5362505.069606
1670;5362505.026878
1671;5362504.977059
1672;5362504.975227
1673;5362504.889303
1674;5362504.850488
1675;5362504.848523
1676;5362504.846559
1677;5362504.846559
1678;5362504.846559
1679;5362504.846559
1680;5362495.951860
1681;5362495.759177
1682;5349018.988677
1683;5349018.846279
1684;5349018.640880
1685;5349018.583494
1686;5349014.187127
1687;5349013.906080
1688;5349011.816473
1689;5349011.202698
1690;5349010.769171
1691;5294306.262210
1692;5294306.232484
1693;5294306.221060
1694;5294293.375622
1695;5294293.124174
1696;5294292.393250
1697;5271135.064220
1698;5271131.735495
1699;5271131.735495
1700;5269015.013642
1701;5269014.972675
1702;5266473.859919
1703;5266473.859919
1704;5266473.846383
1705;5266473.764998
1706;5266473.764998
1707;5266473.764998
1708;5266473.764998
1709;5266473.764998
1710;5266473.764998
1711;5266473.764998
1712;5266473.764998
1713;5266473.764998
1714;5266473.764998
1715;5266473.432390
1716;5266471.017210
1717;5266470.755903
1718;5266467.601068
1719;5266467.601068
1720;5266466.696705
1721;5241835.318918
1722;5241834.649403
1723;5241832.990574
1724;5241832.990106
1725;5241832.881761
1726;5241832.855747
1727;5241832.838455
1728;5241832.726907
1729;5238284.806851
1730;5238284.806851
1731;5238284.806851
1732;5238275.835290
1733;5238274.693199
1734;5238274.693199
1735;5238274.693199
1736;5238274.693199
1737;5238274.693199
1738;5238274.693199
1739;5238274.693199
1740;5238274.693199
1741;5238274.693199
1742;5238274.693199
1743;5238274.693199
1744;5238274.693199
1745;5238274.371054
1746;5238273.990698
1747;5238273.990698
1748;5238273.990698
1749;5238273.990698
1750;5238273.990698
1751;5238273.990698
1752;5238273.990698
1753;5238273.990698
1754;5238273.990698
1755;5238273.990698
1756;5238273.990698
1757;5238273.990698
1758;5238273.990698
1759;5238273.990698
1760;5238273.990698
1761;5238273.863520
1762;5238273.599696
1763;5238273.296131
1764;5238272.885183
1765;5238270.289776
1766;5238270.289776
1767;5238270.289776
1768;5238270.289776
1769;5238270.289776
1770;5238270.289776
1771;5238270.289776
1772;5238270.289776
1773;5238270.289776
1774;5238270.289776
1775;5230306.671536
1776;5229539.101702
1777;5229539.101702
1778;5228608.225069
1779;5227454.815653
1780;5227454.815653
1781;5225989.308220
1782;5224063.951229
1783;5224062.701069
1784;5224062.614988
1785;5224062.063523
1786;5224061.942173
1787;5224061.941331
1788;5224061.935086
1789;5224061.278176
1790;5224061.278176
1791;5224061.263050
1792;5224061.263050
1793;5224061.226310
1794;5224061.187083
1795;5224061.187083
1796;5224061.160157
1797;5224061.084039
1798;5224061.047634
1799;5224061.047634
1800;5224061.009745
1801;5224058.037571
1802;5224058.037571
1803;5224055.386665
1804;5224055.377808
1805;5224055.317672
1806;5224054.973377
1807;5224054.750590
1808;5224054.733402
1809;5224054.626717
1810;5200188.664205
1811;5200188.414728
1812;5200188.367357
1813;5200188.338384
1814;5200188.214735
1815;5200188.214735
1816;5200188.054319
1817;5188167.277347
1818;5180926.821010
1819;5180926.821010
1820;5180926.821010
1821;5180926.776770
1822;5180926.776770
1823;5180926.776770
1824;5180926.776770
1825;5180926.776770
1826;5180926.776770
1827;5180926.776770
1828;5180926.776770
1829;5180926.737783
1830;5180926.704715
1831;5180926.704715
1832;5180923.088054
1833;5180920.680842
1834;5180920.680842
1835;5180920.637596
1836;5180920.407975
1837;5180920.178354
1838;5180919.457949
1839;5180919.361313
1840;5180919.264676
1841;5180919.109504
1842;5180918.737137
1843;5180918.737137
1844;5180918.277895
1845;5180917.769800
1846;5180917.673163
1847;5180917.576527
1848;5180917.576527
1849;5180917.576527
1850;5180916.356647
1851;5180914.547302
1852;5180914.460202
1853;5180911.875239
1854;5180908.742210
1855;5180908.586942
1856;5180908.431673
1857;5180907.940399
1858;5180907.755868
1859;5180907.755868
1860;5180907.755868
1861;5180906.540081
1862;5180906.349838
1863;5180906.166585
1864;5151700.203194
1865;5151698.952603
1866;5151698.851584
1867;5151698.795515
1868;5151698.717795
1869;5151698.671522
1870;5151698.403425
1871;5151698.403425
1872;5151698.403425
1873;5151698.402381
1874;5151698.401859
1875;5151698.401859
1876;5151698.390088
1877;5151698.330602
1878;5151696.941183
1879;5151696.886931
1880;5151696.422664
1881;5151696.274915
1882;5151696.137522
1883;5151696.043540
1884;5151696.043540
1885;5151695.882518
1886;5122137.429808
1887;5122137.089832
1888;5122137.083964
1889;5122137.000530
1890;5122136.906960
1891;5122136.375797
1892;5122136.373854
1893;5122136.373854
1894;5122136.373854
1895;5122135.664770
1896;5122135.664770
1897;5122132.937802
1898;5122132.937802
1899;5122132.289774
1900;5122132.289774
1901;5122132.289774
1902;5122132.289774
1903;5122132.289774
1904;5098223.104649
1905;5098223.104649
1906;5098223.104649
1907;5098223.104649
1908;5098223.104649
1909;5098223.104649
1910;5098223.104649
1911;5089478.506987
1912;5089478.506987
1913;5089478.506987
1914;5086906.241062
1915;5086905.770961
1916;5086905.637721
1917;5086905.167620
1918;5086905.038654
1919;5086904.921695
1920;5086904.662171
1921;5085673.123842
1922;5085672.803990
1923;5085672.791783
1924;5082174.716540
1925;5082173.847543
1926;5082173.847543
1927;5082173.847543
1928;5082173.787452
1929;5082173.764040
1930;5082170.587368
1931;5082170.428522
1932;5082170.200550
1933;5082170.092637
1934;5074095.901588
1935;5074095.901588
1936;5074095.901588
1937;5074094.914529
1938;5074094.914529
1939;5074094.754881
1940;5074094.042201
1941;5074094.042201
1942;5074094.042201
1943;5074094.042201
1944;5074094.042201
1945;5067467.118453
1946;5065992.656053
1947;5065992.409637
1948;5065991.894804
1949;5065991.855873
1950;5065991.855873
1951;5061917.295329
1952;5061916.843627
1953;5061916.817312
1954;5061915.667932
1955;5041521.213470
1956;5041520.613293
1957;5041520.342216
1958;5041520.335584
1959;5035668.465994
1960;5033323.934265
1961;5033323.891894
1962;5033323.879123
1963;5031260.074360
1964;5031260.074360
1965;5031260.074360
1966;5031260.064391
1967;5031259.969310
1968;5031255.232311
1969;5031255.231040
1970;5023538.917216
1971;5022835.213732
1972;5021855.837965
1973;5021855.828689
1974;5021855.646756
1975;5020957.715982
1976;5020957.692730
1977;5020957.687507
1978;5016823.085128
1979;5016823.084157
1980;5016823.082462
1981;5016822.982498
1982;5016822.978317
1983;5000197.811168
1984;5000197.811168
1985;5000197.811168
1986;5000197.811168
1987;5000197.811168
1988;5000197.811168
1989;5000197.811168
1990;5000197.811168
1991;5000197.811168
1992;5000197.811168
1993;5000197.811168
1994;5000197.811168
1995;5000197.811168
1996;5000197.811168
1997;5000197.811168
1998;5000197.811168
1999;5000197.811168
2000;5000197.811168
2001;5000197.811168
2002;5000197.811168
2003;5000197.811168
2004;5000197.811168
2005;5000197.811168
2006;5000197.811168
2007;5000197.811168
2008;5000197.811168
2009;5000197.811168
2010;5000197.811168
2011;5000197.811168
2012;5000197.811168
2013;5000197.811168
2014;5000197.811168
2015;5000197.811168
2016;5000197.811168
2017;5000197.811168
2018;5000197.201371
2019;5000197.201371
2020;5000197.201371
2021;5000197.201371
2022;5000197.201371
2023;5000197.201371
2024;5000197.201371
2025;5000197.201371
2026;5000197.201371
2027;5000197.201371
2028;5000197.201371
2029;5000197.201371
2030;5000197.201371
2031;5000197.201371
2032;5000197.201371
2033;5000193.553865
2034;5000193.553865
2035;5000193.407363
2036;5000191.863379
2037;5000187.450255
2038;5000187.450255
2039;5000187.450255
2040;5000187.450255
2041;5000187.060437
2042;5000187.060437
2043;5000186.598963
2044;5000186.598963
2045;5000186.598963
2046;5000185.769810
2047;5000185.769810
2048;5000185.769810
2049;5000185.769810
2050;5000185.769810
2051;5000185.769810
2052;5000185.769810
2053;5000185.767676
2054;5000185.767676
2055;5000185.727539
2056;5000185.727539
2057;5000185.727539
2058;5000185.727539
2059;5000185.727539
2060;5000185.727539
2061;5000185.727539
2062;5000185.704913
2063;5000185.691297
2064;5000185.677681
2065;5000185.664065
2066;5000185.623038
2067;5000185.623038
2068;5000185.623038
2069;5000185.623038
2070;5000183.448628
2071;5000182.267568
2072;5000182.267568
2073;5000182.267568
2074;5000182.233029
2075;5000182.233029
2076;5000182.233029
2077;5000181.903406
2078;5000181.903406
2079;5000181.903406
2080;5000181.903406
2081;5000181.903406
2082;5000181.903406
2083;5000181.903406
2084;5000181.903406
2085;5000181.903406
2086;5000181.903406
2087;5000181.717695
2088;5000181.717695
2089;5000181.717695
2090;5000181.572231
2091;5000181.572231
2092;5000181.572231
2093;5000181.572231
2094;5000181.572231
2095;5000181.572231
2096;5000181.453211
2097;5000181.453211
2098;5000181.453211
2099;5000181.439421
2100;5000181.007148
2101;5000181.007148
2102;5000179.236394
2103;5000179.236394
2104;5000179.236394
2105;5000179.236394
2106;5000179.236394
2107;5000179.236394
2108;5000179.236394
2109;5000179.236394
2110;5000179.236394
2111;5000179.236394
2112;5000179.236394
2113;5000179.236394
2114;5000179.236394
2115;5000179.236394
2116;5000179.236394
2117;5000179.236394
2118;5000179.236394
2119;5000179.236394
2120;5000179.236394
2121;5000179.236394
2122;5000179.236394
2123;5000179.220957
2124;5000179.220957
2125;5000179.216695
2126;5000179.028843
2127;5000179.028843
2128;5000179.028843
2129;5000179.028843
2130;5000179.028843
2131;5000179.016622
2132;5000178.839150
2133;5000178.839150
2134;5000178.839150
2135;5000178.839150
2136;5000178.839150
2137;5000178.839150
2138;5000178.825354
2139;5000176.630145
2140;5000176.618592
2141;5000175.954374
2142;5000175.954374
2143;5000175.954374
2144;5000175.954374
2145;5000175.954374
2146;5000175.677412
2147;5000175.645262
2148;5000175.645262
2149;5000175.448416
2150;5000174.879654
2151;5000174.879654
2152;5000174.879654
2153;5000174.846678
2154;5000174.799266
2155;5000174.783461
2156;5000174.673129
2157;5000174.461846
2158;5000174.461846
2159;5000174.461846
2160;5000174.461846
2161;5000174.461846
2162;5000174.461846
2163;5000174.461846
2164;5000174.461846
2165;5000174.461846
2166;5000173.699589
2167;5000173.699589
2168;5000173.699589
2169;5000173.689280
2170;5000172.468341
2171;5000172.468341
2172;5000172.430158
2173;5000172.387508
2174;5000172.249750
2175;5000170.999604
2176;5000170.999604
2177;5000170.999604
2178;5000170.999604
2179;5000170.999604
2180;5000170.999604
2181;5000170.999604
2182;5000170.999604
2183;5000170.999604
2184;5000170.999604
2185;5000170.999604
2186;5000170.999604
2187;5000170.999604
2188;5000170.999604
2189;5000170.999604
2190;5000170.378628
2191;5000170.378628
2192;5000170.378628
2193;5000170.378628
2194;5000170.378628
2195;5000170.378628
2196;5000170.378628
2197;5000170.376119
2198;5000169.947280
2199;5000169.872325
2200;5000169.872325
2201;5000169.872325
2202;5000169.872325
2203;5000169.872325
2204;5000169.872325
2205;5000169.872325
2206;5000169.867328
2207;5000169.867328
2208;5000167.812173
2209;5000167.633076
2210;5000166.968859
2211;5000166.968859
2212;5000166.968859
2213;5000166.968859
2214;5000166.968859
2215;5000166.968859
2216;5000166.968859
2217;5000164.854784
2218;5000164.854784
2219;5000164.854784
2220;5000164.854784
2221;5000164.854784
2222;5000164.854784
2223;5000164.854784
2224;5000164.854784
2225;5000164.854784
2226;5000164.854784
2227;5000164.854784
2228;5000164.854784
2229;5000164.854784
2230;5000164.854784
2231;5000164.854784
2232;5000164.854784
2233;5000164.854784
2234;5000164.854784
2235;5000164.854784
2236;5000164.854784
2237;5000164.854784
2238;5000164.854784
2239;5000164.854784
2240;5000164.854784
2241;5000164.854784
2242;5000164.854784
2243;5000164.854784
2244;5000164.854784
2245;5000164.854784
2246;5000164.854784
2247;5000164.854784
2248;5000164.854784
2249;5000164.854784
2250;5000164.854784
2251;5000164.854784
2252;5000164.854784
2253;5000164.854784
2254;5000164.854784
2255;5000164.854784
2256;5000164.854784
2257;5000164.854784
2258;5000164.854784
2259;5000164.854784
2260;5000164.854784
2261;5000164.854784
2262;5000164.854784
2263;5000164.854784
2264;5000164.854784
2265;5000164.816340
2266;5000164.494008
2267;5000164.336186
2268;5000164.336186
2269;5000164.336186
2270;5000164.336186
2271;5000164.336186
2272;5000164.336186
2273;5000163.634130
2274;5000163.634130
2275;5000163.634130
2276;5000163.634130
2277;5000163.634130
2278;5000163.634130
2279;5000163.634130
2280;5000163.464734
2281;5000163.427400
2282;5000163.418019
2283;5000163.418019
2284;5000163.316548
2285;5000163.316548
2286;5000163.316548
2287;5000163.316548
2288;5000163.316548
2289;5000163.316548
2290;5000163.316548
2291;5000163.316548
2292;5000163.316548
2293;5000163.316548
2294;5000163.316548
2295;5000163.300894
2296;5000162.514596
2297;5000162.514596
2298;5000162.514596
2299;5000162.514596
2300;5000162.514596
2301;5000162.514596
2302;5000162.514596
2303;5000162.514596
2304;5000162.514596
2305;5000162.514596
2306;5000162.514596
2307;5000162.470590
2308;5000162.464710
2309;5000162.464710
2310;5000162.441683
2311;5000162.426054
2312;5000162.423628
2313;5000162.406179
2314;5000162.399710
2315;5000162.383297
2316;5000162.383297
2317;5000162.285714
2318;5000162.272037
2319;5000162.272037
2320;5000162.230871
2321;5000162.227712
2322;5000162.153137
2323;5000162.153137
2324;5000162.093014
2325;5000162.093014
2326;5000162.093014
2327;5000162.093014
2328;5000162.093014
2329;5000162.003345
2330;5000162.003345
2331;5000162.003345
2332;5000162.003345
2333;5000161.931747
2334;5000161.931747
2335;5000161.794379
2336;5000161.794379
2337;5000161.794379
2338;5000161.788004
2339;5000161.764235
2340;5000160.816689
2341;5000159.988502
2342;5000159.953804
2343;5000159.809020
2344;5000159.805965
2345;5000159.596019
2346;5000159.365451
2347;5000158.883146
2348;5000158.784933
2349;5000158.486322
2350;5000158.472828
2351;5000158.472735
2352;5000158.469793
2353;5000158.242180
2354;5000158.242180
2355;5000158.204714
2356;5000158.204714
2357;5000156.970028
2358;5000156.953638
2359;5000156.953638
2360;5000156.953638
2361;5000156.659840
2362;5000156.587588
2363;5000156.481884
2364;5000156.475064
2365;5000156.429618
2366;5000155.410744
2367;5000155.410744
2368;5000155.410744
2369;5000155.410744
2370;5000154.919620
2371;5000154.919620
2372;5000154.919620
2373;5000154.522092
2374;5000154.396538
2375;5000154.306020
2376;5000153.700776
2377;5000153.700776
2378;5000153.700776
2379;5000153.445059
2380;5000153.445059
2381;5000153.196538
2382;5000153.196538
2383;5000153.196538
2384;5000153.196538
2385;5000153.196538
2386;5000152.974104
2387;5000149.082365
2388;5000149.082365
2389;5000148.895297
2390;5000148.895297
2391;5000148.895297
2392;5000148.887587
2393;5000148.887587
2394;5000148.887587
2395;5000148.887587
2396;5000148.833017
2397;5000148.830564
2398;5000148.830564
2399;5000148.793890
2400;5000148.746787
2401;5000148.743882
2402;5000148.743882
2403;5000148.681417
2404;5000148.681417
2405;5000148.681417
2406;5000148.033037
2407;5000147.432384
2408;5000147.432384
2409;5000147.432384
2410;5000147.411992
2411;5000147.411323
2412;5000147.401796
2413;5000147.249962
2414;5000146.984364
2415;5000146.923465
2416;5000143.319495
2417;5000143.319495
2418;5000143.319495
2419;5000143.319495
2420;5000143.319495
2421;5000143.269856
2422;5000143.269856
2423;5000143.269856
2424;5000143.269856
2425;5000143.269856
2426;5000143.269856
2427;5000143.269856
2428;5000143.269856
2429;5000142.775331
2430;5000141.304604
2431;5000140.853547
2432;5000140.817614
2433;5000140.803993
2434;5000140.796058
2435;5000140.300098
2436;5000140.300098
2437;5000139.728450
2438;5000139.728450
2439;5000139.511898
2440;5000139.331702
2441;5000139.295411
2442;5000139.078858
2443;5000138.898662
2444;5000138.862371
2445;4737009.851366
2446;4737009.851366
2447;4737009.304072
2448;4737009.304072
2449;4737009.304072
2450;4737009.304072
2451;4737009.304072
2452;4737009.304072
2453;4737009.304072
2454;4737009.304072
2455;4737006.926969
2456;4737006.926969
2457;4737006.926969
2458;4737006.926969
2459;4737006.606160
2460;4737006.606160
2461;4737006.606160
2462;4737006.606160
2463;4737006.370089
2464;4737005.048818
2465;4737005.048818
2466;4737005.048818
2467;4737005.048818
2468;4737005.048818
2469;4737004.569641
2470;4737004.569641
2471;4737004.569641
2472;4737004.569641
2473;4737004.290361
2474;4737004.141354
2475;4737003.980526
2476;4737003.951284
2477;4737003.691059
2478;4737003.691059
2479;4737003.691059
2480;4737003.691059
2481;4737003.691059
2482;4737003.672672
2483;4737003.341206
2484;4737003.341206
2485;4737003.341206
2486;4737003.341206
2487;4737003.341206
2488;4737003.341206
2489;4737003.341206
2490;4737003.341206
2491;4737003.341206
2492;4737003.341206
2493;4737003.341206
2494;4737003.341206
2495;4737003.341206
2496;4736998.360817
2497;4736998.360817
2498;4736998.360817
2499;4736998.360817
2500;4736998.360817
2501;4736998.360817
2502;4736998.360817
2503;4736998.360817
2504;4736998.360817
2505;4736998.360817
2506;4736998.360817
2507;4736998.360817
2508;4736998.360817
2509;4736998.360817
2510;4736998.360817
2511;4736998.360817
2512;4736997.629561
2513;4736997.587652
2514;4736994.134291
2515;4736994.081054
2516;4736994.081054
2517;4736994.081054
2518;4736993.900489
2519;4736993.900489
2520;4736993.900489
2521;4736993.900489
2522;4736993.900489
2523;4736993.900489
2524;4736993.900489
2525;4736993.900489
2526;4736993.900489
2527;4736993.900489
2528;4736993.900489
2529;4736993.900489
2530;4736993.900489
2531;4736993.303144
2532;4736986.988401
2533;4736986.988401
2534;4736986.988401
2535;4736986.972147
2536;4736986.972147
2537;4736986.972147
2538;4736986.972147
2539;4736986.878995
2540;4736986.179819
2541;4736986.179819
2542;4736986.179819
2543;4473874.990679
2544;4473874.990679
2545;4472919.474894
2546;4472822.364366
2547;4472553.958721
2548;4472361.304626
2549;4472361.127347
2550;4472361.127347
2551;4472361.016491
2552;4471736.739707
2553;4471736.632739
2554;4471181.979353
2555;4471181.975571
2556;4471181.975571
2557;4470239.395655
2558;4470239.395655
2559;4470239.395655
2560;4468277.552238
2561;4468276.761351
2562;4468276.744396
2563;4468276.744396
2564;4467649.997308
2565;4467649.989413
2566;4467649.974002
2567;4467051.850413
2568;4467051.841107
2569;4467051.827905
2570;4467051.825799
2571;4466213.591385
2572;4466213.591385
2573;4466213.438420
2574;4464167.803137
2575;4460778.070623
2576;4460424.124690
2577;4457877.871275
2578;4457877.527664
2579;4455802.557487
2580;4455802.198518
2581;4455802.160664
2582;4444628.035573
2583;4444628.035573
2584;4444628.035573
2585;4444628.035573
2586;4444628.035573
2587;4444628.035573
2588;4444628.035573
2589;4444628.035573
2590;4444628.035573
2591;4444628.035573
2592;4444628.035573
2593;4444628.035573
2594;4444628.035573
2595;4444628.035573
2596;4444628.035573
2597;4444628.035573
2598;4444628.035573
2599;4444628.035573
2600;4444628.035573
2601;4444628.035573
2602;4444628.035573
2603;4444628.035573
2604;4444628.035573
2605;4444628.035573
2606;4444628.035573
2607;4444628.035573
2608;4444628.035573
2609;4444628.035573
2610;4444628.035573
2611;4444628.035573
2612;4444628.035573
2613;4444628.035573
2614;4444628.035573
2615;4444628.035573
2616;4444628.035573
2617;4444628.035573
2618;4444628.035573
2619;4444628.035573
2620;4444628.035573
2621;4444616.290786
2622;4444616.290786
2623;4444616.290786
2624;4444616.290786
2625;4444616.290786
2626;4444616.290786
2627;4444616.290786
2628;4444616.290786
2629;4444616.290786
2630;4444616.290786
2631;4444616.290786
2632;4444616.290786
2633;4444616.290786
2634;4444616.290786
2635;4444616.290786
2636;4444616.290786
2637;4444616.290786
2638;4444616.290786
2639;4444616.290786
2640;4444616.290786
2641;4444616.290786
2642;4444616.290786
2643;4444616.290786
2644;4444616.290786
2645;4444616.290786
2646;4444616.290786
2647;4444616.290786
2648;4444616.290786
2649;4444616.290786
2650;4444616.290786
2651;4444616.290786
2652;4444616.290786
2653;4444616.290786
2654;4444616.290786
2655;4444616.290786
2656;4444616.290786
2657;4444616.290786
2658;4444616.290786
2659;4444616.290786
2660;4444616.290786
2661;4444616.290786
2662;4444616.290786
2663;4444616.290786
2664;4444616.290786
2665;4444616.290786
2666;4444616.290786
2667;4444616.290786
2668;4444616.290786
2669;4444616.290786
2670;4444616.290786
2671;4444616.290786
2672;4444616.290786
2673;4444616.290786
2674;4444616.290786
2675;4444616.290786
2676;4444616.290786
2677;4444616.290786
2678;4444616.290786
2679;4444616.290786
2680;4444616.290786
2681;4444616.290786
2682;4444616.290786
2683;4444616.290786
2684;4444616.290786
2685;4444616.290786
2686;4444616.290786
2687;4444616.290786
2688;4444616.290786
2689;4444616.290786
2690;4444616.290786
2691;4444616.290786
2692;4444616.290786
2693;4444616.290786
2694;4444616.290786
2695;4444616.290786
2696;4444616.290786
2697;4444616.290786
2698;4444616.290786
2699;4444616.290786
2700;4444616.290786
2701;4444616.290786
2702;4444616.290786
2703;4444616.290786
2704;4444616.290786
2705;4444616.199119
2706;4444616.199119
2707;4444616.199119
2708;4444616.199119
2709;4444616.199119
2710;4444616.199119
2711;4444616.199119
2712;4444616.199119
2713;4444616.199119
2714;4444615.933869
2715;4444615.933869
2716;4444615.253337
2717;4444615.253337
2718;4444615.253337
2719;4444615.253337
2720;4444614.210901
2721;4444614.210901
2722;4444614.210901
2723;4444614.210901
2724;4444614.210901
2725;4444614.210901
2726;4444614.210901
2727;4444614.210901
2728;4444614.210901
2729;4444614.210901
2730;4444614.210901
2731;4444614.210901
2732;4444614.210901
2733;4444614.210901
2734;4444614.210901
2735;4444614.210901
2736;4444614.210901
2737;4444614.210901
2738;4444614.210901
2739;4444614.210901
2740;4444614.210901
2741;4444614.210901
2742;4366386.646641
2743;4366386.646641
2744;4366386.646641
2745;4366383.641473
2746;4366383.595283
2747;4366382.721774
2748;4366382.721774
2749;4366382.700192
2750;4366382.011414
2751;4366381.608650
2752;4366381.608650
2753;4339812.846004
2754;4339812.846004
2755;4339812.784126
2756;4339812.604107
2757;4339812.583895
2758;4339812.583895
2759;4339812.583895
2760;4339812.538477
2761;4339812.465956
2762;4339812.465956
2763;4339812.378180
2764;4339806.980584
2765;4339806.876063
2766;4339801.779282
2767;4339801.779282
2768;4339801.779282
2769;4318366.415878
2770;4309131.869911
2771;4309131.735433
2772;4303988.258093
2773;4285912.450881
2774;4285912.450881
2775;4285912.450881
2776;4285912.450881
2777;4285912.096071
2778;4285911.919815
2779;4285911.919815
2780;4285911.919815
2781;4285911.919815
2782;4285911.919815
2783;4285911.919815
2784;4259456.984210
2785;4259456.984210
2786;4259456.984210
2787;4259456.984210
2788;4259456.984210
2789;4259456.984210
2790;4259456.984210
2791;4259456.984210
2792;4259456.984210
2793;4259456.984210
2794;4259456.984210
2795;4255527.638102
2796;4255527.638102
2797;4253939.252481
2798;4253939.252481
2799;4253939.252481
2800;4253939.252481
2801;4253086.157822
2802;4253083.683265
2803;4253080.514250
2804;4253078.160067
2805;4253078.160067
2806;4253078.160067
2807;4253078.105719
2808;4253077.934141
2809;4253077.789757
2810;4253077.731212
2811;4253077.555852
2812;4253077.453463
2813;4253077.414786
2814;4253077.414786
2815;4253077.322425
2816;4253076.894303
2817;4253076.795794
2818;4253076.715724
2819;4253076.653520
2820;4253076.653520
2821;4253076.653520
2822;4253076.653520
2823;4253076.653520
2824;4253076.653520
2825;4253076.653520
2826;4253076.653520
2827;4253076.653520
2828;4253076.631521
2829;4253076.571153
2830;4253076.553775
2831;4253075.954203
2832;4253075.917897
2833;4253075.812397
2834;4253075.744019
2835;4253075.740664
2836;4253075.619791
2837;4253074.427380
2838;4253074.427380
2839;4253074.427380
2840;4253074.427380
2841;4253074.427380
2842;4253074.427380
2843;4253074.285718
2844;4253074.285718
2845;4253074.285718
2846;4253073.946571
2847;4253073.854218
2848;4253073.849989
2849;4253073.819874
2850;4253073.727521
2851;4253073.690471
2852;4253073.680976
2853;4253073.581584
2854;4253073.510677
2855;4253073.510677
2856;4253069.744424
2857;4253067.479825
2858;4253064.412758
2859;4253064.349084
2860;4253061.267224
2861;4253058.249037
2862;4230966.937949
2863;4230966.937949
2864;4230966.901609
2865;4230966.018531
2866;4230966.018531
2867;4230964.699255
2868;4203099.795092
2869;4203099.738478
2870;4203099.738478
2871;4203099.738478
2872;4203099.415688
2873;4203099.415688
2874;4203099.415688
2875;4203099.415688
2876;4203099.415688
2877;4203099.415688
2878;4203099.415688
2879;4203099.415688
2880;4203099.332115
2881;4203099.332115
2882;4203099.332115
2883;4203099.332115
2884;4203099.320836
2885;4203099.193266
2886;4203099.151794
2887;4203099.151794
2888;4203099.151794
2889;4203099.151794
2890;4203099.151794
2891;4203099.151794
2892;4203099.151794
2893;4203099.151794
2894;4203099.151794
